index,filename,function_name,smell,name_smell,message
110,F:\projects\mlflowmlflow\tests\utils\test_file_utils.py,mock_request_side_effect,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
111,F:\projects\mlflowmlflow\tests\xgboost\test_xgboost_model_export.py,test_model_save_accepts_conda_env_as_dict,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
0,F:\projects\mljarmljar-supervised\supervised\base_automl.py,get_leaderboard,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\mljarmljar-supervised\supervised\base_automl.py,get_stacked_data,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
2,F:\projects\mljarmljar-supervised\supervised\base_automl.py,_save_data,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\mljarmljar-supervised\supervised\base_automl.py,_build_dataframe,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
4,F:\projects\mljarmljar-supervised\supervised\ensemble.py,get_out_of_folds,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
5,F:\projects\mljarmljar-supervised\supervised\ensemble.py,model_markdown,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
6,F:\projects\mljarmljar-supervised\supervised\ensemble.py,model_markdown,1,dataframe_conversion_api_misused,Please consider to use numpy instead values to convert dataframe. The function 'values' is deprecated.The value return of this function is unclear.
7,F:\projects\mljarmljar-supervised\supervised\model_framework.py,get_out_of_folds,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
8,F:\projects\mljarmljar-supervised\supervised\algorithms\catboost.py,fit,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
9,F:\projects\mljarmljar-supervised\supervised\algorithms\lightgbm.py,fit,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
10,F:\projects\mljarmljar-supervised\supervised\algorithms\linear.py,interpret,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
11,F:\projects\mljarmljar-supervised\supervised\algorithms\linear.py,interpret,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
12,F:\projects\mljarmljar-supervised\supervised\algorithms\nn.py,fit,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
13,F:\projects\mljarmljar-supervised\supervised\algorithms\sklearn.py,fit,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
14,F:\projects\mljarmljar-supervised\supervised\algorithms\xgboost.py,fit,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
15,F:\projects\mljarmljar-supervised\supervised\callbacks\early_stopping.py,on_iteration_end,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
16,F:\projects\mljarmljar-supervised\supervised\preprocessing\eda.py,compute,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
17,F:\projects\mljarmljar-supervised\supervised\preprocessing\goldenfeatures_transformer.py,fit,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
18,F:\projects\mljarmljar-supervised\supervised\preprocessing\loo_encoder.py,from_json,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
19,F:\projects\mljarmljar-supervised\supervised\preprocessing\preprocessing.py,fit_and_transform,4,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
20,F:\projects\mljarmljar-supervised\supervised\preprocessing\preprocessing.py,transform,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
21,F:\projects\mljarmljar-supervised\supervised\preprocessing\preprocessing.py,inverse_scale_target,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
22,F:\projects\mljarmljar-supervised\supervised\preprocessing\preprocessing.py,prepare_target_labels,5,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
23,F:\projects\mljarmljar-supervised\supervised\tuner\mljar_tuner.py,df_models_algorithms,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
24,F:\projects\mljarmljar-supervised\supervised\tuner\mljar_tuner.py,boost_params,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
25,F:\projects\mljarmljar-supervised\supervised\utils\additional_metrics.py,binary_classification,5,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
26,F:\projects\mljarmljar-supervised\supervised\utils\additional_metrics.py,multiclass_classification,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
27,F:\projects\mljarmljar-supervised\supervised\utils\additional_metrics.py,regression,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
28,F:\projects\mljarmljar-supervised\supervised\utils\additional_metrics.py,add_linear_coefs,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
29,F:\projects\mljarmljar-supervised\supervised\utils\additional_metrics.py,add_permutation_importance,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
30,F:\projects\mljarmljar-supervised\supervised\utils\additional_metrics.py,add_shap_importance,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
31,F:\projects\mljarmljar-supervised\supervised\utils\automl_plots.py,models_feature_importance,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
32,F:\projects\mljarmljar-supervised\supervised\utils\importance.py,compute_and_plot,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
33,F:\projects\mljarmljar-supervised\supervised\utils\leaderboard_plots.py,compute,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
34,F:\projects\mljarmljar-supervised\supervised\utils\learning_curves.py,single_iteration,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
35,F:\projects\mljarmljar-supervised\supervised\utils\learning_curves.py,plot_single_iter,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
36,F:\projects\mljarmljar-supervised\supervised\utils\learning_curves.py,plot_iterations,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
37,F:\projects\mljarmljar-supervised\supervised\utils\shap.py,get_predictions,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
38,F:\projects\mljarmljar-supervised\supervised\utils\shap.py,summary,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
39,F:\projects\mljarmljar-supervised\tests\tests_algorithms\test_registry.py,test_add_to_registry,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
0,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
2,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
4,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
5,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
6,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,3,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
7,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
8,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
9,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
10,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,2,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
11,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
12,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,2,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
13,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
14,F:\projects\mlmedtorchxrayvision\torchxrayvision\datasets.py,__init__,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
0,F:\projects\molecularsetsmoses\moses\script_utils.py,read_smiles_csv,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
1,F:\projects\molecularsetsmoses\moses\utils.py,append,1,in_place_apis_misused,We suggest developers check whether the result of the operation is assigned to a variable or the in-place parameter is set in the API. Some developers hold the view that the in-place operation will save memory
2,F:\projects\molecularsetsmoses\moses\utils.py,save,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
3,F:\projects\molecularsetsmoses\moses\baselines\combinatorial.py,fit,1,columns_and_datatype_not_explicitly_set,columns and datatype not explicit
